bookID,title,authors,average_rating
22028,Omerta,Mario Puzo,3.71
22035,Fools Die,Mario Puzo,3.72
22036,The Godfather,Mario Puzo/Peter Bart/Robert Thompson,4.37
22037,The Fortunate Pilgrim,Mario Puzo,3.83
22060,On the Road to Perdition — Oasis  Sanctuary  and Detour — (Road to Perdition  #2),Max Allan Collins/José Luis García-López/Steve Lieber/Josef Rubinstein/Rob Leigh/Bob Lappan,3.66
22061,Oasis (On the Road to Perdition  #1),Max Allan Collins/Steve Lieber/Josef Rubinstein/Rob Leigh/José Luis García-López/Bob Lappan,3.55
22063,Double Dealer (CSI: Crime Scene Investigation  #1),Max Allan Collins/Mike Flaherty,3.67
22065,The London Blitz Murders (Disaster Series  #5),Max Allan Collins,3.72
22067,The Last Quarry (Quarry #7),Max Allan Collins,3.93
22068,Snake Eyes (CSI: Crime Scene Investigation  #8),Max Allan Collins,3.77
22070,A Killing in Comics (Jack & Maggie Starr  #1),Max Allan Collins/Terry Beatty,3.65
22072,The War of the Worlds Murder (Disaster Series  #6),Max Allan Collins,3.71
22076,From a Buick 8,Stephen King,3.45
22077,The Michael Crichton Collection: Jurassic Park / The Lost World / The Andromeda Strain,Michael Crichton/Chris Noth/Anthony Heald,4.29
22082,Jurassic Park,Michael Crichton,4.02
22095,Binary,John Lange,3.53
22114,Un train d'or pour la Crimée,Michael Crichton,3.86
22120,The Voices of Morebath: Reformation and Rebellion in an English Village,Eamon Duffy,3.69
22121,Imperial Life in the Emerald City: Inside Iraq's Green Zone,Rajiv Chandrasekaran,4.02
22123,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb/Glen C. Strathy,3.40
22126,Betrayal of Trust: The Collapse of Global Public Health,Laurie Garrett/Steven M. Wolinsky,4.12
22127,Crash Proof: How to Profit from the Coming Economic Collapse,Peter D. Schiff/John Downes,3.78
22128,Patriots (The Coming Collapse),James Wesley, Rawles
22133,The World  the Text  and the Critic,Edward W. Said/إدوارد سعيد,4.18
22135,Culture and Imperialism,Edward W. Said,4.15
22141,La economía Long Tail,Chris Anderson/Federico Villegas Silva Lezama,3.81
22146,Prioritizing Web Usability,Jakob Nielsen/Hoa Loranger,3.94
22148,Homepage Usability: 50 Websites Deconstructed,Jakob Nielsen/Marie Tahir,3.74
22155,Let My People Go Surfing: The Education of a Reluctant Businessman,Yvon Chouinard,4.22
22160,And Then There Were None,Agatha Christie/Hugh Fraser,4.26
22163,The Wild Trees: A Story of Passion and Daring,Richard   Preston,4.09
22166,The Boat of Dreams: A Christmas Story,Richard   Preston/George Henry Jennings,3.29
22175,Strange Pilgrims,Gabriel García Márquez,4.03
22176,Doce cuentos peregrinos,Gabriel García Márquez,4.03
22186,Would I Lie to You (Gossip Girl  #10),Cecily von Ziegesar,3.59
22188,Gossip Girl (Gossip Girl  #1),Cecily von Ziegesar,3.52
22192,All I Want is Everything (Gossip Girl  #3),Cecily von Ziegesar,3.55
22193,You're the One That I Want (Gossip Girl  #6),Cecily von Ziegesar,3.71
22195,The Zero,Jess Walter,3.51
22196,Zero: The Biography of a Dangerous Idea,Charles Seife,3.96
22197,Zero Debt: The Ultimate Guide to Financial Freedom,Lynnette Khalfani,3.74
22198,The Hunt for Zero Point: Inside the Classified World of Antigravity Technology,Nick Cook,4.12
22199,Year Zero,Jeff Long,3.60
22200,Count Zero (Sprawl  #2),William Gibson,4.01
22201,Triple Zero  (Star Wars: Republic Commando  #2),Karen Traviss,4.24
22202,Bravo Two Zero,Andy McNab,4.09
22205,This Lullaby,Sarah Dessen,4.03
22207,Lullabies for Little Criminals,Heather O'Neill,3.98
22208,Hush! A Thai Lullaby,Minfong Ho/Holly Meade,4.03
22209,Lullaby Town (Elvis Cole  #3),Robert Crais,4.14
22219,The Iliad (SparkNotes Literature Guides),SparkNotes/Homer,3.65
22221,The Iliad,Homer,3.86
22225,The Princess Bride (Long  Tall Texans  #15),Diana Palmer,3.89
22226,The Sultan's Bought Bride  (Princess Brides  #1),Jane Porter,3.74
22227,The Sheik & the Princess Bride (Desert Rogues  #8),Susan   Mallery,3.95
22229,The Prince Kidnaps a Bride (Lost Princesses  #3),Christina Dodd,3.79
22230,Stargirl (Stargirl  #1),Jerry Spinelli,3.76
22233,Love  Stargirl (Stargirl  #2),Jerry Spinelli,3.82
22235,Stargirl LitPlans on CD,Mary B. Collins,4.86
22237,Son of the Mob (Son of the Mob  #1),Gordon Korman,3.72
22238,Hollywood Hustle (Son of the Mob  #2),Gordon Korman,3.64
22239,For the Sins of My Father: A Mafia Killer  His Son  and the Legacy of a Mob Life,Albert Demeo/Mary Jane Ross,4.05
22242,El ojo de fuego,Lewis Perdue,3.66
22265,Neptune Noir: Unauthorized Investigations into Veronica Mars,Rob Thomas/Leah Wilson/Heather Havrilesky/Amy Berner/Lynne Edwards/John  Ramos/Alafair Burke/Chris McCubbin/Lawrence Watt-Evans/Lani Diane Rich/Geoff Klock/Judy Fitzwater/Evelyn Vaughn/Joyce Millman/Amanda Ann Klein/Kristen Kidder/Jesse Hassenger/Gwen Ellery/Misty Hook/Samantha Bornemann,3.63
22268,The Soloist,Nicholas Christopher,3.30
22277,Kenang-Kenangan Seorang Geisha (Memoirs of a Geisha),Arthur Golden,4.11
22278,Memoirs of a Geisha,Arthur Golden,4.11
22283,Survivor,Chuck Palahniuk,3.92
22284,Diary,Chuck Palahniuk,3.61
22285,Rant,Chuck Palahniuk,3.81
22286,Clown Girl,Monica Drake/Chuck Palahniuk,3.39
22287,Choke,Chuck Palahniuk,3.70
22288,Haunted,Chuck Palahniuk,3.59
22289,Fugitives and Refugees: A Walk in Portland  Oregon,Chuck Palahniuk,3.51
22292,Haunted,Chuck Palahniuk/Erik Darling/Arthur Morey/Scott Brick/Lorna Raver/Marc Cashman/Kimberly Farr/Renee Randman,3.59
22293,Nonfiction,Chuck Palahniuk,3.57
22296,Haunted,Chuck Palahniuk,3.59
22297,Survivant,Chuck Palahniuk/Freddy Michalski,3.92
22298,Fantasmas,Chuck Palahniuk/Javier Calvo,3.59
22302,Error humano,Chuck Palahniuk/Javier Calvo,3.57
22304,Life After God,Douglas Coupland,3.79
22306,City of Glass: Douglas Coupland's Vancouver,Douglas Coupland,3.83
22307,Terry: Terry Fox and His Marathon of Hope,Douglas Coupland,4.34
22311,All Families Are Psychotic,Douglas Coupland,3.67
22312,Shampoo Planet,Douglas Coupland,3.50
22321,All Tomorrow's Parties (Bridge  #3),William Gibson,3.91
22322,Spook Country (Blue Ant  #2),William Gibson,3.69
22323,Burning Chrome (Sprawl  #0),William Gibson/Bruce Sterling/Jonathan Davis/Dennis Holland/Kevin Pariseau/Victor Bevine/Jay Snyder/Brian Nishil/L.J. Ganser/Oliver Wyman/Eric Michael Summerer/Marc Vietor,4.06
22325,Idoru (Bridge #2),William Gibson,3.80
22326,Virtual Light (Bridge  #1),William Gibson,3.85
22331,Stable Strategies and Others,Eileen Gunn/Howard Waldrop/William Gibson,3.77
22332,Cyberpunk and Cyberculture: Science Fiction and the Work of William Gibson,Dani Cavallaro,3.77
22337,The Neil Gaiman Audio Collection,Neil Gaiman,4.24
22338,The Day I Swapped My Dad for Two Goldfish,Neil Gaiman/Dave McKean,4.03
22339,Death: The Time of Your Life (Death of the Endless  #2),Neil Gaiman/Chris Bachalo/Mark Buckingham/Mark Pennington/Claire Danes,4.22
22344,Creatures of the Night,Neil Gaiman/Michael Zulli,3.83
22345,New X-Men  Volume 4: Riot at Xavier's,Grant Morrison/Frank Quitely,4.06
22347,The Invisibles  Volume 1: Say You Want a Revolution,Grant Morrison/Steve Yeowell/Jill Thompson/Dennis Cramer/Peter Milligan,3.95
22348,The Mystery Play,Grant Morrison/Jon J. Muth,3.44
22350,Kid Eternity,Grant Morrison/Duncan Fegredo,3.41
22351,New X-Men  Volume 1: E Is for Extinction,Grant Morrison/Frank Quitely,4.06
22354,Seven Soldiers of Victory  Volume 1,Grant Morrison/Ryan Sook/Mick Gray/Frazer Irving/J.H. Williams III/Simone Bianchi/Cameron Stewart,3.79
22355,Doom Patrol  Vol. 1: Crawling from the Wreckage (Doom Patrol  #1),Grant Morrison/Richard Case/Doug Braithwaite/Scott Hanna/Carlos Garzon/John Nyberg,4.08
22356,The Filth,Grant Morrison/Chris Weston/Gary Erskine,3.75
22360,Doom Patrol  Vol. 5: Magic Bus,Grant Morrison/Richard Case/Ken Steacy/Stan Woch/Philip Bond/Mark McKenna/Scott Hanna,4.27
22362,JLA  Vol. 1: New World Order,Grant Morrison/Howard Porter/John Dell,3.98
22363,Batman: Gothic,Grant Morrison/Klaus Janson,3.79
22364,JLA: Earth 2,Grant Morrison/Frank Quitely,3.97
22365,New X-Men: Omnibus,Grant Morrison/Marc Silvestri/Chris Bachalo/John Paul Leon/Frank Quitely/Leinil Francis Yu/Igor Kordey/Ethan Van Sciver/Keron Grant/Tom Derenick/Phil Jimenez,4.23
22366,Superfolks,Robert  Mayer/Grant Morrison,3.48
22373,Kill Your Boyfriend,Grant Morrison/Philip Bond/D'Israeli/Daniel Vozzo,3.57
22374,Batman: Arkham Asylum - A Serious House on Serious Earth,Grant Morrison/Dave McKean,4.10
22380,JLA: Tierra 2,Grant Morrison/Frank Quitely/Rafael De la Iglesia,3.97
22390,Doom Patrol  Vol. 4: Musclebound,Grant Morrison/Richard Case/Mike Dringenberg/Mark McKenna/Jamie Hewlett/Steve Yeowell/Rian Hughes,4.15
22392,New X-Men  Volume 7: Here Comes Tomorrow,Grant Morrison/Marc Silvestri,3.75
22394,The Invisibles  Vol. 7: The Invisible Kingdom,Grant Morrison/Philip Bond/Warren Pleece/Sean Phillips/Jay Stephens/Frank Quitely/Steve Yeowell,4.20
22398,The Invisibles  Vol. 3: Entropy in the U.K.,Grant Morrison/Phil Jimenez/John Stokes/Tommy Lee Edwards/Paul Johnson/Steve Yeowell/Dick Giordano/Mark Buckingham/Mark Pennington,4.21
22399,Invisible,Pete Hautman,3.84
22401,The Invisibles  Vol. 4: Bloody Hell in America,Grant Morrison/Phil Jimenez/John Stokes,4.17
22406,The Invisibles  Vol. 6: Kissing Mister Quimper,Grant Morrison/Chris Weston/Ivan Reis,4.24
22408,Invisible Residents: The Reality of Underwater UFOs,Ivan T. Sanderson/David Hatcher Childress,3.73
22409,The Invisibles  Vol. 5: Counting to None,Grant Morrison/Phil Jimenez/John Stokes,4.19
22414,The Invisible Heart: An Economic Romance,Russell Roberts/Russ Roberts,3.74
22417,Transmetropolitan  Vol. 2: Lust for Life,Warren Ellis/Darick Robertson,4.34
22418,Transmetropolitan  Vol. 3: Year of the Bastard,Warren Ellis/Darick Robertson/Rodney Ramos,4.41
22420,Transmetropolitan  Vol. 5: Lonely City,Warren Ellis/Darick Robertson/Rodney Ramos/Patrick Stewart,4.41
22421,Transmetropolitan  Vol. 4: The New Scum,Warren Ellis/Darick Robertson/Rodney Ramos/Keith Akin,4.39
22423,Transmetropolitan  Vol. 8: Dirge,Warren Ellis/Darick Robertson/Rodney Ramos,4.47
22424,Transmetropolitan  Vol. 10: One More Time,Warren Ellis/Darick Robertson/Rodney Ramos,4.51
22425,Transmetropolitan  Vol. 9: The Cure,Warren Ellis/Darick Robertson/Rodney Ramos,4.44
22426,Transmetropolitan  Vol. 7: Spider's Thrash,Warren Ellis/Darick Robertson/Rodney Ramos/Darren Aronofsky,4.32
22431,Created in Darkness by Troubled Americans: The Best of McSweeney's Humor Category,Dave Eggers/Kevin Shay/Lee Epstein/Suzanne Kleid/McSweeney's Publishing,3.75
22434,The Fabric of the Cosmos: Space  Time and the Texture of Reality,Brian Greene,4.11
22436,The Meaning of Relativity (Science Library),Albert Einstein/Brian Greene,4.32
22438,The Fabric of the Cosmos: Space  Time and the Texture of Reality,Brian Greene,4.11
22443,Underground! The Disinformation Guide to Ancient Civilizations  Astonishing Archaeology and Hidden History,Preston Peet,3.84
22445,Under the Influence: The Disinformation Guide to Drugs,Preston Peet,3.64
22448,You are Being Lied To: The Disinformation Guide to Media Distortion  Historical Whitewashes  and Cultural Myths,Russ Kick,3.87
22459,The Origin of Species,Charles Darwin/Philip Appleman,3.98
22460,Red Herrings and White Elephants: The Origins of the Phrases We Use Every Day,Albert Jack/Ann Page,3.73
22461,The Origin of Species,Charles Darwin/Julian Huxley,3.98
22463,The Origin of Species,Charles Darwin,3.98
22470,The Origin of Satan: How Christians Demonized Jews  Pagans and Heretics,Elaine Pagels,3.90
22472,Discourse on the Origin of Inequality,Jean-Jacques Rousseau,3.82
22473,On the Origins of War and the Preservation of Peace,Donald Kagan,4.01
22474,The Origins of Totalitarianism,Hannah Arendt,4.28
22478,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,4.25
22482,Final Fantasy Origins - Official Strategy Guide,Casey Loe/Laura Parkinson,3.96
22483,Social Origins of Dictatorship and Democracy: Lord and Peasant in the Making of the Modern World,Barrington Moore Jr./James C. Scott/Edward Friedman,3.98
22485,Smithsonian Intimate Guide to Human Origins,Carl Zimmer,4.02
22486,Economic Origins of Dictatorship and Democracy,Daron Acemoğlu/James A. Robinson,3.97
22489,"African Origins of the Major ""Western Religions""",Yosef A.A. Ben-Jochannan,4.54
22493,The Origins of the Civil Rights Movements: Black Communities Organizing for Change,Aldon D. Morris,4.05
22495,The Origin of the Bible,F.F. Bruce/Philip W. Comfort/Carl F.H. Henry/J.I. Packer,3.86
22499,Country of Origin,Don  Lee,3.47
22508,The Making of a Philosopher: My Journey Through Twentieth-Century Philosophy,Colin McGinn,3.65
22514,The Beatles and Philosophy: Nothing You Can Think that Can't Be Thunk,Michael Baur/Steven Baur/James S. Spiegel,3.63
22515,The Gospel According to the Beatles,Steve Turner,3.77
22538,JPod,Douglas Coupland,3.69
22539,Hairstyles of the Damned,Joe Meno,3.72
22541,Just Visiting This Planet: Merlin Answers More Questions about Everything Under the Sun  Moon  and Stars,Neil deGrasse Tyson/Stephen Tyson,4.17
22542,Merlin's Tour of the Universe,Neil deGrasse Tyson,4.02
22543,Death by Black Hole: And Other Cosmic Quandaries,Neil deGrasse Tyson,4.10
22547,Tales from the Dark Tower,Joseph Vargo/Christine Filipak/Eric Muss-Barnes/Jalone J. Haessig/Joseph Iorillo/Robert Michaels/Russell Novotny/James Pipik,4.23
22549,The Dark Tower (The Dark Tower #7),Stephen King,4.28
22550,The Gunslinger,Stephen King,3.96
22553,Gunslinger Girl  Vol. 1,Yu Aida/Hiroshi Aida,3.87
22554,Gunslinger,Ed Dorn,4.11
22557,Wasteland of Flint,Thomas Harlan,3.79
22559,Cities in Dust (Wasteland #1),Antony Johnston/Christopher Mitten,3.55
22562,Slim to None: A Journey Through the Wasteland of Anorexia Treatment,Jennifer Hendricks/Gordon Hendricks,3.63
22575,Sit  Walk  Stand,Watchman Nee,4.42
22576,Prayers for the Assassin (Assassin Trilogy #1),Robert Ferrigno,3.76
22580,Voices From the Street,Philip K. Dick,3.29
22583,The Minority Report: 18 Classic Stories,Philip K. Dick/James Tiptree Jr.,4.19
22584,Flow My Tears  the Policeman Said,Philip K. Dick,3.91
22586,The Crack in Space,Philip K. Dick,3.46
22590,Ubik,Philip K. Dick/David Alabort/Manuel Espín,4.09
22591,The Best of Philip K. Dick,Philip K. Dick/John Brunner,4.22
22595,Vulcan's Hammer,Philip K. Dick,3.52
22602,Carly's Sound,Ali Vali,4.21
22616,The System of Objects,Jean Baudrillard/James Benedict,4.01
22618,The Intelligence of Evil or the Lucidity Pact,Jean Baudrillard/Chris     Turner,3.89
22620,Introducing Baudrillard,Chris Horrocks/Zoran Jevtić,3.32
22623,Existentialism and Human Emotions,Jean-Paul Sartre,3.84
22624,Nausea,Jean-Paul Sartre/James  Wood/Robert Baldick,3.92
22626,From Socrates to Sartre: The Philosophic Quest,T.Z. Lavine,3.94
22632,The Trial and Death of Socrates (Euthyphro  Apology  Crito  Phaedo (death scene only)),Plato/G.M.A. Grube/John M. Cooper,4.08
22633,The Trial of Queen Caroline: The Scandalous Affair that Nearly Ended a Monarchy,Jane Robins,3.39
22649,Bookends,Jane Green,3.72
22656,Jemima J.: For those who love Faking Friends and My Sweet Revenge by Jane Fallon,Jane Green,3.65
22669,Open House,Elizabeth Berg,3.70
22677,Feeling Better  Getting Better  Staying Better: Profound Self-Help Therapy for Your Emotions,Albert Ellis,3.76
22680,American Sphinx: The Character of Thomas Jefferson,Joseph J. Ellis,3.92
22681,Line Of Vision,David Ellis,3.81
22686,The Other Woman,Jane Green,3.70
22687,No Other Woman (No Other  #2),Shannon Drake,3.78
22690,The Other Woman (Dundee  Idaho  #7),Brenda Novak,4.11
22691,The Other Woman,Ann  O'Leary,3.64
22697,Sins of a Shaker Summer (Sister Rose Callahan  #3),Deborah Woodworth,3.52
22715,InuYasha Ani-Manga  Vol. 1 (Inuyasha Ani-Manga  #1),Rumiko Takahashi,4.36
22718,Pusteblume,Marian Keyes,3.81
22724,¿Quién te lo ha contado?,Marian Keyes,3.79
22725,Une vie de rêve,Marian Keyes,3.69
22726,Por los pelos,Marian Keyes,3.81
22727,Under the Duvet,Marian Keyes,3.52
22733,Rachel se va de viaje (La familia Walsh  #2),Marian Keyes,3.95
22736,Yeats ist tot!,Joseph O'Connor/Diethard Herles/Pauline McLynn/Gerard Stembridge/Frank McCourt/Conor McPherson/Gene Kerrigan/Gina Moxley/Marian Keyes/Anthony Cronin/Owen O'Neill/Hugo Hamilton/Charlie O'Neill/Tom Humphries/Donal O'Kelly,3.40
22739,Le Club de la dernière chance,Marian Keyes,3.81
22741,Les vacances de Rachel (Walsh Family  #2),Marian Keyes/Roxane Azimi,3.95
22743,Rachel se va de viaje (La familia Walsh  #2),Marian Keyes,3.95
22745,Auszeit für Engel Walsh Family  #3),Marian Keyes,3.75
22763,Open House,Elizabeth Berg,3.70
22774,Slightly Settled (Slightly  #2),Wendy Markham,3.68
22784,犬夜叉 8,Rumiko Takahashi,4.26
22786,犬夜叉 7,Rumiko Takahashi,4.27
22789,犬夜叉 24,Rumiko Takahashi,4.26
22799,犬夜叉 28,Rumiko Takahashi,4.29
22801,犬夜叉 4,Rumiko Takahashi,4.29
22802,犬夜叉 22,Rumiko Takahashi,4.25
22803,犬夜叉 26,Rumiko Takahashi,4.28
22804,犬夜叉 12,Rumiko Takahashi,4.25
22805,犬夜叉 17,Rumiko Takahashi,4.25
22807,犬夜叉 14,Rumiko Takahashi,4.30
22816,犬夜叉 10,Rumiko Takahashi,4.28
22817,犬夜叉 1,Rumiko Takahashi,4.27
22820,犬夜叉  27,Rumiko Takahashi,4.28
22821,The Return of Lum  Volume 3: Sweet Revenge (Urusei Yatsura  #4),Rumiko Takahashi,3.97
22822,The Return of Lum  Volume 5: Feudal Furor (Urusei Yatsura  #6),Rumiko Takahashi,4.04
22826,Lamu: Urusei Yatsura  3,Rumiko Takahashi,4.08
22831,The Return of Lum  Volume 1: Urusei Yatsura (Urusei Yatsura  #2),Rumiko Takahashi,4.11
22832,Lum: Urusei Yatsura. Perfect Collection (Urusei Yatsura  #1),Rumiko Takahashi,3.97
22834,らんま½ 12,Rumiko Takahashi,4.06
22835,Ranma 1/2  Vol. 12 (Ranma ½ (US 2nd)  #12),Rumiko Takahashi,4.11
22861,Your and My Secret  Vol. 1,Ai Morinaga,3.54
22867,A Man Rides Through (Mordant's Need  #2),Stephen R. Donaldson,4.02
22868,The One Tree (The Second Chronicles of Thomas Covenant  #2),Stephen R. Donaldson,3.98
22871,The Gap Into Madness: Chaos and Order (Gap  #4),Stephen R. Donaldson,4.15
22874,The Gap Into Vision: Forbidden Knowledge (Gap  #2),Stephen R. Donaldson,3.99
22875,The One Tree (The Second Chronicles of Thomas Covenant  #2),Stephen R. Donaldson,3.98
22877,The Gap Into Power: A Dark and Hungry God Arises (Gap  #3),Stephen R. Donaldson,4.08
22883,Pretty Face  Vol. 1,Yasuhiro Kano,3.83
22885,Not Just a Pretty Face: Dolls and Human Figurines in Alaska Native Cultures,Molly C. Lee/Angela J. Linn/Chase Hensel/James H. Barker,3.50
22888,Just Another Pretty Face (Hollywood Dynasty  #2),Candace Schuler,3.89
22889,Skylight Confessions,Alice Hoffman,3.64
22892,The Foretelling,Alice Hoffman,3.84
22893,Incantation,Alice Hoffman,3.88
22896,Practical Magic (Practical Magic #1),Alice Hoffman,3.78
22898,The Probable Future,Alice Hoffman,3.83
22904,The Complete Stories,Franz Kafka/Nahum N. Glatzer/John Updike/Willa Muir/Edwin Muir/Tania Stern/James Stern/Ernst Kaiser/Eithne Wilkins,4.35
22911,Amerika,Franz Kafka/Willa Muir/Edwin Muir/Klaus Mann/E.L. Doctorow,3.75
22912,Collected Stories,Franz Kafka/Willa Muir/Edwin Muir/Gabriel Josipovici,4.35
22913,Kafka: Toward a Minor Literature,Gilles Deleuze/Félix Guattari/Franz Kafka,4.17
22914,The Annotated Brothers Grimm,Jacob Grimm/Wilhelm Grimm/Maria Tatar/A.S. Byatt/George Cruikshank/Paul Hey/Walter Crane/Warwick Goble/Kay Nielsen/Arthur Rackham,4.46
22915,The Complete Brothers Grimm Fairy Tales,Jacob Grimm/Wilhelm Grimm,4.30
22916,The Complete Fairy Tales of The Brothers Grimm,Jacob Grimm/Wilhelm Grimm/Jack D. Zipes/Johnny Gruelle,4.30
22931,Beyond Innocence (Beyond Duet  #1),Emma Holly,3.62
